OBJECTID,USER_RMSOccurrenceDate,USER_RMSOccurrenceHour,USER_Incident,USER_NIBRSClass,USER_NIBRSDescription,USER_District,USER_Beat,USER_Premise,USER_OffenseAddressMiddle,USER_BlockRange,USER_StreetName,USER_StreetType,USER_Suffix,USER_ZIPCode,USER_ORI,DISTRICT_1,SNBNAME,OLC,newdate
4488031,1662076800000,22,118480522,100,"Kidnapping, Abduction",14,14D40,"Service, Gas Station",3549 ALMEDA GENOA,3500-3599,ALMEDA GENOA,RD,,77047,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JJ8M+M5,2022-09-01
4488035,1663113600000,20,124185322,13B,Simple assault,16,16E10,"Residence, Home (Includes Apartment)",13149 MAJESTIC PLACE,13100-13199,MAJESTIC PLACE,CT,,77047,TXHPD0000,D,CENTRAL SOUTHWEST,76X6JH9V+58,2022-09-13
4488036,1662768000000,11,121992622,13C,Intimidation,16,16E20,"Residence, Home (Includes Apartment)",3449 DALMATIAN,3400-3499,DALMATIAN,DR,,77045,TXHPD0000,K,CENTRAL SOUTHWEST,76X6JH9C+CP,2022-09-09
4488051,1662076800000,05,118065222,09A,"Murder, non-negligent",16,16E30,"Hotel, Motel, ETC",13949 FONDREN,13900-13999,FONDREN,RD,,77085,TXHPD0000,K,FONDREN GARDENS,76X6JFCR+FP,2022-09-01
4488055,1662768000000,11,122151022,13C,Intimidation,12,12D50,"Residence, Home (Includes Apartment)",4449 PINE BROOK,4400-4499,PINE BROOK,WAY,N,77059,TXHPD0000,E,CLEAR LAKE,76X6JV6P+48,2022-09-09
4488059,1662422400000,16,120152922,13A,Aggravated Assault,12,12D20,"Residence, Home (Includes Apartment)",9949 MANGO,9900-9999,MANGO,,,77075,TXHPD0000,D,SOUTH BELT / ELLINGTON,76X6JQ76+HP,2022-09-05
4488065,1662508800000,11,121432122,13C,Intimidation,16,16E30,"Residence, Home (Includes Apartment)",13949 HILLCROFT,13900-13999,HILLCROFT,AVE,,77085,TXHPD0000,K,CENTRAL SOUTHWEST,76X6JGC4+C6,2022-09-06
4488066,1663027200000,09,123344422,13B,Simple assault,16,16E30,"Residence, Home (Includes Apartment)",13949 HILLCROFT,13900-13999,HILLCROFT,AVE,,77085,TXHPD0000,K,CENTRAL SOUTHWEST,76X6JGC4+C6,2022-09-12
4488073,1662768000000,14,122129622,13B,Simple assault,14,14D50,"Residence, Home (Includes Apartment)",6149 ALLISON,6100-6199,ALLISON,RD,,77048,TXHPD0000,D,MINNETEX,76X6JM8P+JR,2022-09-09
4488107,1663027200000,19,123636022,13C,Intimidation,16,16E20,"Residence, Home (Includes Apartment)",5049 HEATHERBROOK,5000-5099,HEATHERBROOK,DR,,77045,TXHPD0000,K,CENTRAL SOUTHWEST,76X6JGCV+JW,2022-09-12
4488108,1663113600000,00,123738122,13B,Simple assault,16,16E20,"Highway, Road, Street, Alley",5249 HEATHERBROOK,5200-5299,HEATHERBROOK,DR,,77045,TXHPD0000,K,CENTRAL SOUTHWEST,76X6JGCR+M2,2022-09-13
4488111,1662249600000,09,119103322,13B,Simple assault,12,12D20,Restaurant,11349 FUQUA,11300-11399,FUQUA,ST,,77089,TXHPD0000,D,SOUTH BELT / ELLINGTON,76X6JQ8M+35,2022-09-03
4488112,1662508800000,22,121236322,13C,Intimidation,12,12D20,Restaurant,11349 FUQUA,11300-11399,FUQUA,ST,,77089,TXHPD0000,D,SOUTH BELT / ELLINGTON,76X6JQ8M+35,2022-09-06
4488119,1662249600000,04,119274422,13A,Aggravated Assault,12,12D30,"Residence, Home (Includes Apartment)",12849 ROYDON,12800-12899,ROYDON,DR,,77034,TXHPD0000,E,SOUTH BELT / ELLINGTON,76X6JQ8Q+6P,2022-09-03
4488127,1662163200000,20,118883222,13A,Aggravated Assault,13,13D40,"Residence, Home (Includes Apartment)",10249 TELEPHONE,10200-10299,TELEPHONE,RD,,77075,TXHPD0000,D,GREATER HOBBY AREA,76X6JP97+3W,2022-09-02
4488128,1662249600000,13,119175522,13A,Aggravated Assault,13,13D40,"Residence, Home (Includes Apartment)",10249 TELEPHONE,10200-10299,TELEPHONE,RD,,77075,TXHPD0000,D,GREATER HOBBY AREA,76X6JP97+3W,2022-09-03
4488130,1662595200000,19,121241622,13A,Aggravated Assault,13,13D40,"Residence, Home (Includes Apartment)",10249 TELEPHONE,10200-10299,TELEPHONE,RD,,77075,TXHPD0000,D,GREATER HOBBY AREA,76X6JP97+3W,2022-09-07
4488158,1663113600000,15,124027522,13B,Simple assault,16,16E10,"Residence, Home (Includes Apartment)",1549 NICHOLE WOODS,1500-1599,NICHOLE WOODS,DR,,77047,TXHPD0000,D,CENTRAL SOUTHWEST,76X6JJC4+PM,2022-09-13
4488159,1662336000000,16,119662122,13C,Intimidation,13,13D40,"Residence, Home (Includes Apartment)",7749 RED ROBIN,7700-7799,RED ROBIN,LN,,77075,TXHPD0000,D,GREATER HOBBY AREA,76X6JP98+HF,2022-09-04
4488166,1662336000000,09,119585222,13C,Intimidation,12,12D10,"Residence, Home (Includes Apartment)",10249 WINDMILL LAKES,10200-10299,WINDMILL LAKES,BLVD,,77075,TXHPD0000,D,SOUTH BELT / ELLINGTON,76X6JQ94+6C,2022-09-04
4488172,1663113600000,01,123746622,13C,Intimidation,14,14D40,"Residence, Home (Includes Apartment)",12949 SOUTH COAST,12900-12999,SOUTH COAST,DR,,77047,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JJCP+Q3,2022-09-13
4488187,1662854400000,15,122534422,13C,Intimidation,12,12D10,"Residence, Home (Includes Apartment)",10149 WINDMILL LAKES,10100-10199,WINDMILL LAKES,BLVD,,77075,TXHPD0000,D,SOUTH BELT / ELLINGTON,76X6JQ95+M4,2022-09-10
4488188,1662595200000,22,121319422,13B,Simple assault,12,12D10,"Residence, Home (Includes Apartment)",10149 WINDMILL LAKES,10100-10199,WINDMILL LAKES,BLVD,,77075,TXHPD0000,D,SOUTH BELT / ELLINGTON,76X6JQ95+M4,2022-09-07
4488200,1662336000000,00,119403822,13B,Simple assault,14,14D40,"Residence, Home (Includes Apartment)",5249 SUGAR BUSH,5200-5299,SUGAR BUSH,DR,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JMC3+WQ,2022-09-04
4488210,1662249600000,09,119526622,13C,Intimidation,14,14D40,"Residence, Home (Includes Apartment)",12849 SOUTHBRIDGE,12800-12899,SOUTHBRIDGE,RD,,77047,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JJFM+83,2022-09-03
4488244,1662076800000,11,118198822,13C,Intimidation,14,14D40,"Residence, Home (Includes Apartment)",12649 SOUTHSPRING,12600-12699,SOUTHSPRING,DR,,77047,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JJGM+79,2022-09-01
4488249,1662595200000,18,121226522,13B,Simple assault,16,16E30,"Hotel, Motel, ETC",13249 FONDREN,13200-13299,FONDREN,RD,,77085,TXHPD0000,K,FONDREN GARDENS,76X6JFHV+V3,2022-09-07
4488263,1662768000000,23,122282922,13A,Aggravated Assault,16,16E10,"Residence, Home (Includes Apartment)",1549 KEW GARDEN,1500-1599,KEW GARDEN,DR,,77047,TXHPD0000,D,CENTRAL SOUTHWEST,76X6JJG4+QF,2022-09-09
4488271,1662336000000,17,119685522,13B,Simple assault,14,14D40,"Residence, Home (Includes Apartment)",12249 GREENSHIRE,12200-12299,GREENSHIRE,DR,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JJGX+C2,2022-09-04
4488276,1662940800000,09,123014922,13C,Intimidation,14,14D40,School-Elementary/Secondary,5449 OREM,5400-5499,OREM,DR,E,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JMG7+7Q,2022-09-11
4488279,1662508800000,11,120532322,13C,Intimidation,16,16E30,"Residence, Home (Includes Apartment)",13549 FAMILY,13500-13599,FAMILY,CIR,,77085,TXHPD0000,K,CENTRAL SOUTHWEST,76X6JGHC+VW,2022-09-06
4488292,1662768000000,12,123631222,13C,Intimidation,12,12D10,"Residence, Home (Includes Apartment)",9949 WINDMILL LAKES,9900-9999,WINDMILL LAKES,BLVD,,77075,TXHPD0000,D,SOUTH BELT / ELLINGTON,76X6JQF5+9W,2022-09-09
4488296,1662076800000,23,118510222,13B,Simple assault,12,12D10,"Residence, Home (Includes Apartment)",10049 VICTORIA CREST,10000-10099,VICTORIA CREST,LN,,77075,TXHPD0000,D,SOUTH BELT / ELLINGTON,76X6JQF8+86,2022-09-01
4488301,1662940800000,21,123389122,13B,Simple assault,16,16E10,"Parking Lot, Garage",1249 OREM,1200-1299,OREM,DR,W,77047,TXHPD0000,D,CENTRAL SOUTHWEST,76X6JJH6+27,2022-09-11
4488319,1663113600000,22,124205822,13B,Simple assault,14,14D50,"Residence, Home (Includes Apartment)",12449 EARLY MORNING,12400-12499,EARLY MORNING,DR,,77048,TXHPD0000,D,MINNETEX,76X6JMGF+JR,2022-09-13
4488321,1662076800000,02,118042422,13A,Aggravated Assault,12,12D10,"Residence, Home (Includes Apartment)",10149 VICTORIA FALLS,10100-10199,VICTORIA FALLS,LN,,77075,TXHPD0000,D,SOUTH BELT / ELLINGTON,76X6JQF7+PW,2022-09-01
4488329,1662422400000,19,120238622,13C,Intimidation,12,12D10,"Residence, Home (Includes Apartment)",9749 WINDWATER,9700-9799,WINDWATER,DR,,77075,TXHPD0000,I,SOUTH BELT / ELLINGTON,76X6JQF4+V9,2022-09-05
4488338,1662336000000,23,119792222,13C,Intimidation,14,14D40,"Residence, Home (Includes Apartment)",12449 CLAYGATE,12400-12499,CLAYGATE,DR,,77047,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JJHM+7M,2022-09-04
4488341,1662249600000,16,119222122,13C,Intimidation,16,16E20,"Residence, Home (Includes Apartment)",3349 JORNS,3300-3399,JORNS,ST,,77045,TXHPD0000,K,CENTRAL SOUTHWEST,76X6JHJF+36,2022-09-03
4488346,1663027200000,01,123241322,13A,Aggravated Assault,12,12D10,"Highway, Road, Street, Alley",9849 EASTHAVEN,9800-9899,EASTHAVEN,BLVD,,77075,TXHPD0000,I,SOUTH BELT / ELLINGTON,76X6JQG3+55,2022-09-12
4488350,1663027200000,06,123286622,13A,Aggravated Assault,14,14D40,Convenience Store,12349 CULLEN,12300-12399,CULLEN,BLVD,,77047,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JJHV+CQ,2022-09-12
4488351,1663200000000,01,124266722,13C,Intimidation,14,14D40,Convenience Store,12349 CULLEN,12300-12399,CULLEN,BLVD,,77047,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JJHV+CQ,2022-09-14
4488370,1662595200000,09,120962622,13A,Aggravated Assault,16,16E20,"Highway, Road, Street, Alley",2849 EBBTIDE,2800-2899,EBBTIDE,DR,,77045,TXHPD0000,K,CENTRAL SOUTHWEST,76X6JHJJ+G6,2022-09-07
4488371,1662595200000,09,120962622,13B,Simple assault,16,16E20,"Highway, Road, Street, Alley",2849 EBBTIDE,2800-2899,EBBTIDE,DR,,77045,TXHPD0000,K,CENTRAL SOUTHWEST,76X6JHJJ+G6,2022-09-07
4488377,1662508800000,18,120718622,13A,Aggravated Assault,14,14D40,"Residence, Home (Includes Apartment)",5749 PARK VILLAGE,5700-5799,PARK VILLAGE,DR,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JMH9+P3,2022-09-06
4488380,1662249600000,13,119175722,13A,Aggravated Assault,12,12D10,"Highway, Road, Street, Alley",9449 ALMEDA GENOA,9400-9499,ALMEDA GENOA,RD,,77075,TXHPD0000,I,GREATER HOBBY AREA,76X6JQG2+VR,2022-09-03
4488393,1662595200000,19,121251622,13C,Intimidation,14,14D40,"Residence, Home (Includes Apartment)",12049 MARTIN LUTHER KING,12000-12099,MARTIN LUTHER KING,BLVD,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JMJ6+27,2022-09-07
4488399,1662768000000,22,122257522,13C,Intimidation,14,14D40,"Residence, Home (Includes Apartment)",5649 PRAISE,5600-5699,PRAISE,CT,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JMJ8+2G,2022-09-09
4488400,1662249600000,00,118970122,13B,Simple assault,16,16E20,"Residence, Home (Includes Apartment)",3249 TRAIL LAKE,3200-3299,TRAIL LAKE,DR,,77045,TXHPD0000,K,CENTRAL SOUTHWEST,76X6JHMF+3V,2022-09-03
4488403,1662854400000,17,122712322,13B,Simple assault,16,16E30,"Service, Gas Station",5749 TIDEWATER,5700-5799,TIDEWATER,DR,,77085,TXHPD0000,K,CENTRAL SOUTHWEST,76X6JGMJ+GC,2022-09-10
4488404,1662163200000,19,118858422,11D,Forcible fondling,16,16E30,"Parking Lot, Garage",5749 TIDEWATER,5700-5799,TIDEWATER,DR,,77085,TXHPD0000,K,CENTRAL SOUTHWEST,76X6JGMJ+GC,2022-09-02
4488405,1662076800000,18,118401022,13A,Aggravated Assault,12,12D10,"Parking Lot, Garage",9949 ALMEDA GENOA,9900-9999,ALMEDA GENOA,RD,,77075,TXHPD0000,I,GREATER HOBBY AREA,76X6JQH6+25,2022-09-01
4488406,1662163200000,18,118847322,13C,Intimidation,12,12D10,Restaurant,9949 ALMEDA GENOA,9900-9999,ALMEDA GENOA,RD,,77075,TXHPD0000,I,GREATER HOBBY AREA,76X6JQH6+25,2022-09-02
4488423,1662076800000,10,118170722,13C,Intimidation,13,13D40,"Residence, Home (Includes Apartment)",8149 HICKOK,8100-8199,HICKOK,LN,,77075,TXHPD0000,D,GREATER HOBBY AREA,76X6JPHG+M4,2022-09-01
4488432,1662768000000,15,122091822,13A,Aggravated Assault,14,14D40,"Residence, Home (Includes Apartment)",11949 MARTIN LUTHER KING,11900-11999,MARTIN LUTHER KING,BLVD,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JMJ6+C7,2022-09-09
4488434,1662768000000,16,122108822,13B,Simple assault,14,14D40,"Residence, Home (Includes Apartment)",11949 MARTIN LUTHER KING,11900-11999,MARTIN LUTHER KING,BLVD,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JMJ6+C7,2022-09-09
4488436,1662768000000,16,122108822,13C,Intimidation,14,14D40,"Residence, Home (Includes Apartment)",11949 MARTIN LUTHER KING,11900-11999,MARTIN LUTHER KING,BLVD,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JMJ6+C7,2022-09-09
4488448,1662336000000,18,120151022,13B,Simple assault,12,12D40,"Highway, Road, Street, Alley",749 OLD GENOA RED BLUFF,700-799,OLD GENOA RED BLUFF,RD,,77034,TXHPD0000,E,SOUTH BELT / ELLINGTON,76X6JRG7+QG,2022-09-04
4488450,1662595200000,07,121010422,13A,Aggravated Assault,16,16E30,School-Elementary/Secondary,12749 HILLCROFT,12700-12799,HILLCROFT,AVE,,77085,TXHPD0000,K,CENTRAL SOUTHWEST,76X6JGP4+4Q,2022-09-07
4488462,1662595200000,20,121266222,13C,Intimidation,20,20G80,"Residence, Home (Includes Apartment)",1249 ELDRIDGE,1200-1299,ELDRIDGE,PKWY,,77077,TXHPD0000,,,76X6J9QJ+JF,2022-09-07
4488470,1663027200000,10,123384422,13B,Simple assault,17,17E40,"Residence, Home (Includes Apartment)",11649 CANEMONT,11600-11699,CANEMONT,,,77035,TXHPD0000,K,BRAYS OAKS,76X6JFPW+HQ,2022-09-12
4488476,1662336000000,10,119547522,13B,Simple assault,16,16E30,Park/Playground,13149 NITIDA,13100-13199,NITIDA,ST,,77045,TXHPD0000,K,CENTRAL SOUTHWEST,76X6JGPR+8R,2022-09-04
4488486,1662940800000,22,123199722,13B,Simple assault,12,12D30,"Residence, Home (Includes Apartment)",649 GENOA RED BLUFF,600-699,GENOA RED BLUFF,RD,,77034,TXHPD0000,E,SOUTH BELT / ELLINGTON,76X6JRH7+G7,2022-09-11
4488487,1662336000000,13,119625022,11B,Forcible sodomy,12,12D30,"Residence, Home (Includes Apartment)",649 GENOA RED BLUFF,600-699,GENOA RED BLUFF,RD,,77034,TXHPD0000,E,SOUTH BELT / ELLINGTON,76X6JRH7+G7,2022-09-04
4488496,1662076800000,22,118486922,13B,Simple assault,20,20G80,"Residence, Home (Includes Apartment)",1349 ELDRIDGE,1300-1399,ELDRIDGE,PKWY,,77077,TXHPD0000,,,76X6J9RJ+8C,2022-09-01
4488501,1662249600000,13,119165722,13B,Simple assault,16,16E20,"Residence, Home (Includes Apartment)",2949 DRAGONWICK,2900-2999,DRAGONWICK,DR,,77045,TXHPD0000,K,CENTRAL SOUTHWEST,76X6JHPJ+72,2022-09-03
4488504,1662163200000,20,123503522,13A,Aggravated Assault,14,14D40,"Residence, Home (Includes Apartment)",11649 JUTLAND,11600-11699,JUTLAND,RD,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JMM2+HM,2022-09-02
4488505,1662595200000,07,120919822,100,"Kidnapping, Abduction",14,14D40,"Residence, Home (Includes Apartment)",11649 PANAY,11600-11699,PANAY,DR,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JMM3+H3,2022-09-07
4488506,1662595200000,07,120919822,13A,Aggravated Assault,14,14D40,"Residence, Home (Includes Apartment)",11649 PANAY,11600-11699,PANAY,DR,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JMM3+H3,2022-09-07
4488516,1662163200000,19,118855822,13C,Intimidation,17,17E40,"Other, Unknown",12649 DUNLAP,12600-12699,DUNLAP,ST,,77035,TXHPD0000,K,WESTBURY,76X6JGQ3+5V,2022-09-02
4488518,1662768000000,20,122228222,13C,Intimidation,17,17E40,"Residence, Home (Includes Apartment)",12649 DUNLAP,12600-12699,DUNLAP,ST,,77035,TXHPD0000,K,WESTBURY,76X6JGQ3+5V,2022-09-09
4488530,1662076800000,21,118456422,13B,Simple assault,14,14D40,"Residence, Home (Includes Apartment)",11649 GREENSHIRE,11600-11699,GREENSHIRE,DR,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JJMW+MM,2022-09-01
4488535,1662681600000,20,121752122,13B,Simple assault,17,17E40,"Residence, Home (Includes Apartment)",14649 FONMEADOW,14600-14699,FONMEADOW,DR,,77035,TXHPD0000,K,BRAYS OAKS,76X6JFQV+9H,2022-09-08
4488540,1662681600000,22,121803322,13C,Intimidation,17,17E40,"Residence, Home (Includes Apartment)",14549 FONMEADOW,14500-14599,FONMEADOW,DR,,77035,TXHPD0000,K,BRAYS OAKS,76X6JFQW+95,2022-09-08
4488541,1662768000000,18,122160922,13C,Intimidation,17,17E40,"Residence, Home (Includes Apartment)",14549 FONMEADOW,14500-14599,FONMEADOW,DR,,77035,TXHPD0000,K,BRAYS OAKS,76X6JFQW+95,2022-09-09
4488543,1662940800000,17,123097922,13B,Simple assault,16,16E30,"Residence, Home (Includes Apartment)",12949 YARROW CREST,12900-12999,YARROW CREST,CT,,77085,TXHPD0000,K,CENTRAL SOUTHWEST,76X6JGQJ+3X,2022-09-11
4488556,1662681600000,00,121347522,13C,Intimidation,07,07C10,"Residence, Home (Includes Apartment)",3649 FARMER,3600-3699,FARMER,ST,,77020,TXHPD0000,,,76X6J7W5+2R,2022-09-08
4488559,1662595200000,13,121081722,13B,Simple assault,14,14D40,"Residence, Home (Includes Apartment)",4349 TAREYTON,4300-4399,TAREYTON,LN,,77047,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JJPR+44,2022-09-07
4488572,1663113600000,13,123965922,13C,Intimidation,12,12D10,"Department, Discount Store",9549 ROWLETT,9500-9599,ROWLETT,,,77075,TXHPD0000,I,GREATER HOBBY AREA,76X6JQJ8+Q7,2022-09-13
4488581,1663027200000,19,123637022,13C,Intimidation,13,13D30,"Residence, Home (Includes Apartment)",8249 JET PILOT,8200-8299,JET PILOT,AVE,,77075,TXHPD0000,D,GREATER HOBBY AREA,76X6JPMG+6X,2022-09-12
4488606,1662768000000,16,122960522,13C,Intimidation,17,17E40,"Other, Unknown",12549 DUNLAP,12500-12599,DUNLAP,ST,,77035,TXHPD0000,K,WESTBURY,76X6JGQ3+VV,2022-09-09
4488610,1662681600000,17,121674122,13B,Simple assault,17,17E40,"Residence, Home (Includes Apartment)",12549 DUNLAP,12500-12599,DUNLAP,ST,,77035,TXHPD0000,K,WESTBURY,76X6JGQ3+VV,2022-09-08
4488613,1662854400000,02,122349322,13A,Aggravated Assault,17,17E30,"Residence, Home (Includes Apartment)",9749 AIRPORT,9700-9799,AIRPORT,BLVD,W,77031,TXHPD0000,K,BRAYS OAKS,76X6JCRW+FX,2022-09-10
4488615,1662508800000,09,121168922,13A,Aggravated Assault,16,16E30,"Highway, Road, Street, Alley",12949 HIRAM CLARKE,12900-12999,HIRAM CLARKE,RD,,77045,TXHPD0000,K,CENTRAL SOUTHWEST,76X6JHQ3+9F,2022-09-06
4488618,1662854400000,10,122453822,13C,Intimidation,17,17E40,"Residence, Home (Includes Apartment)",12449 SEASWEPT,12400-12499,SEASWEPT,DR,,77071,TXHPD0000,K,BRAYS OAKS,76X6JFRG+66,2022-09-10
4488636,1662422400000,14,120084922,13B,Simple assault,12,12D10,"Residence, Home (Includes Apartment)",9449 CLEARWOOD,9400-9499,CLEARWOOD,ST,,77075,TXHPD0000,I,GREATER HOBBY AREA,76X6JQM3+8G,2022-09-05
4488638,1662681600000,15,121624822,13C,Intimidation,12,12D10,"Residence, Home (Includes Apartment)",9449 CLEARWOOD,9400-9499,CLEARWOOD,ST,,77075,TXHPD0000,I,GREATER HOBBY AREA,76X6JQM3+8G,2022-09-08
4488662,1662854400000,14,122527022,13B,Simple assault,16,16E30,"Parking Lot, Garage",12949 POST OAK,12900-12999,POST OAK,RD,S,77085,TXHPD0000,K,CENTRAL SOUTHWEST,76X6JGQP+VH,2022-09-10
4488663,1662854400000,14,122527022,13C,Intimidation,16,16E30,"Parking Lot, Garage",12949 POST OAK,12900-12999,POST OAK,RD,S,77085,TXHPD0000,K,CENTRAL SOUTHWEST,76X6JGQP+VH,2022-09-10
4488677,1662940800000,17,123131422,13B,Simple assault,14,14D40,"Residence, Home (Includes Apartment)",11349 ROANDALE,11300-11399,ROANDALE,DR,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JJQW+2H,2022-09-11
4488678,1662940800000,11,122902922,13B,Simple assault,17,17E30,"Residence, Home (Includes Apartment)",12349 VANDERHEATH,12300-12399,VANDERHEATH,DR,,77031,TXHPD0000,K,BRAYS OAKS,76X6JFV3+33,2022-09-11
4488679,1662940800000,15,123029922,13A,Aggravated Assault,17,17E30,"Residence, Home (Includes Apartment)",12349 VANDERHEATH,12300-12399,VANDERHEATH,DR,,77031,TXHPD0000,K,BRAYS OAKS,76X6JFV3+33,2022-09-11
4488682,1662508800000,16,120707022,13C,Intimidation,22,22B10,"Residence, Home (Includes Apartment)",12349 GESSNER,12300-12399,GESSNER,RD,N,77064,TXHPD0000,K,BRAYS OAKS,76X6JFRC+XV,2022-09-06
4488684,1662681600000,19,121844322,13C,Intimidation,22,22B10,"Residence, Home (Includes Apartment)",12349 GESSNER,12300-12399,GESSNER,RD,N,77064,TXHPD0000,K,BRAYS OAKS,76X6JFRC+XV,2022-09-08
4488685,1662940800000,03,122773222,13B,Simple assault,22,22B10,"Residence, Home (Includes Apartment)",12349 GESSNER,12300-12399,GESSNER,RD,N,77064,TXHPD0000,K,BRAYS OAKS,76X6JFRC+XV,2022-09-11
4488686,1663113600000,17,124097322,13A,Aggravated Assault,22,22B10,"Residence, Home (Includes Apartment)",12349 GESSNER,12300-12399,GESSNER,RD,N,77064,TXHPD0000,K,BRAYS OAKS,76X6JFRC+XV,2022-09-13
4488694,1663027200000,20,123671022,13B,Simple assault,16,16E30,"Residence, Home (Includes Apartment)",5049 ALLUM,5000-5099,ALLUM,RD,,77045,TXHPD0000,K,CENTRAL SOUTHWEST,76X6JGRV+83,2022-09-12
4488696,1662595200000,21,121289922,13C,Intimidation,14,14D40,"Residence, Home (Includes Apartment)",5649 SELINSKY,5600-5699,SELINSKY,RD,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JMQ8+2H,2022-09-07
4488697,1662681600000,15,121618022,13C,Intimidation,14,14D40,"Residence, Home (Includes Apartment)",5649 SELINSKY,5600-5699,SELINSKY,RD,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JMQ8+2H,2022-09-08
4488719,1662595200000,07,120913722,13A,Aggravated Assault,14,14D50,"Residence, Home (Includes Apartment)",5949 SELINSKY,5900-5999,SELINSKY,RD,,77048,TXHPD0000,D,MINNETEX,76X6JMQF+28,2022-09-07
4488720,1663027200000,12,123433522,13B,Simple assault,14,14D50,"Residence, Home (Includes Apartment)",5949 SELINSKY,5900-5999,SELINSKY,RD,,77048,TXHPD0000,D,MINNETEX,76X6JMQF+28,2022-09-12
4488721,1662854400000,09,122435322,13B,Simple assault,14,14D50,"Residence, Home (Includes Apartment)",5949 SELINSKY,5900-5999,SELINSKY,RD,,77048,TXHPD0000,D,MINNETEX,76X6JMQF+28,2022-09-10
4488722,1663113600000,20,124168322,13B,Simple assault,14,14D50,"Residence, Home (Includes Apartment)",5949 SELINSKY,5900-5999,SELINSKY,RD,,77048,TXHPD0000,D,MINNETEX,76X6JMQF+28,2022-09-13
4488723,1663113600000,20,124168322,13C,Intimidation,14,14D50,"Residence, Home (Includes Apartment)",5949 SELINSKY,5900-5999,SELINSKY,RD,,77048,TXHPD0000,D,MINNETEX,76X6JMQF+28,2022-09-13
4488734,1662854400000,15,122550422,13C,Intimidation,12,12D10,"Residence, Home (Includes Apartment)",9249 EASTHAVEN,9200-9299,EASTHAVEN,BLVD,,77075,TXHPD0000,I,GREATER HOBBY AREA,76X6JQP2+7F,2022-09-10
4488738,1662163200000,00,118514822,13B,Simple assault,16,16E10,"Residence, Home (Includes Apartment)",11949 OAKMOOR,11900-11999,OAKMOOR,PKWY,,77045,TXHPD0000,D,CENTRAL SOUTHWEST,76X6JHRW+2X,2022-09-02
4488757,1663200000000,11,124556322,13B,Simple assault,14,14D40,School-Elementary/Secondary,11049 SCOTT,11000-11099,SCOTT,ST,,77047,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,76X6JJQJ+WP,2022-09-14
4488767,1662249600000,10,119108822,13C,Intimidation,12,12D10,"Residence, Home (Includes Apartment)",9249 NATHANIEL,9200-9299,"NATHANIEL",,,77075,TXHPD0000,I,GREATER HOBBY AREA,76X6JQP4+HG,2022-09-03
4488768,1662508800000,19,120754522,13B,Simple assault,12,12D10,Convenience Store,9249 NATHANIEL,9200-9299,"NATHANIEL",,,77075,TXHPD0000,I,GREATER HOBBY AREA,76X6JQP4+HG,2022-09-06
4488770,1662336000000,19,119719022,13B,Simple assault,12,12D10,"Residence, Home (Includes Apartment)",9249 NATHANIEL,9200-9299,"NATHANIEL",ST,,,TXHPD0000,I,GREATER HOBBY AREA,76X6JQP4+HG,2022-09-04
4488772,1662681600000,11,122011222,13B,Simple assault,12,12D10,"Residence, Home (Includes Apartment)",9249 NATHANIEL,9200-9299,"NATHANIEL",ST,,,TXHPD0000,I,GREATER HOBBY AREA,76X6JQP4+HG,2022-09-08
4488790,1662508800000,19,120742922,13B,Simple assault,12,12D10,"Residence, Home (Includes Apartment)",8649 THETA,8600-8699,THETA,,,77034,TXHPD0000,E,EDGEBROOK AREA,76X6JQP8+HW,2022-09-06
4488799,1662249600000,02,119003022,13C,Intimidation,12,12D10,"Highway, Road, Street, Alley",9149 INTERVALE,9100-9199,INTERVALE,ST,,77075,TXHPD0000,I,GREATER HOBBY AREA,76X6JPPW+WG,2022-09-03
